ph,Hardness,Solids,Chloramines,Sulfate,Conductivity,Organic_carbon,Trihalomethanes,Turbidity,Potability
8.9169,268.3014,14990.8378,6.5666,340.8425,263.9057,17.5239,53.6781,4.0454,0
9.5619,233.425,12961.3237,6.7224,320.6287,401.6897,20.0549,56.0287,3.2303,0
,189.5893,23533.1503,6.7034,309.3762,399.0576,16.976,91.1639,4.3814,1
7.1368,209.6677,25854.1491,6.3686,297.5988,536.3912,11.6465,40.4594,4.1485,1
7.899,228.2306,35794.6692,5.8476,388.2436,542.892,17.7553,69.6518,5.2539,0
6.362,229.7174,24279.7252,8.3117,312.3085,558.5712,18.4544,39.2236,3.4204,0
6.1561,236.8378,10607.2506,8.8466,296.9887,419.3435,14.1087,53.8894,3.3058,0
6.0842,237.4342,14558.028,5.0508,,381.6362,14.2698,37.8422,3.6659,1
8.3808,210.0813,29885.5966,6.8973,415.876,444.438,4.3454,51.4969,3.6909,1
5.7436,187.6817,16518.1948,6.6383,,488.882,15.3229,88.9007,3.8154,0
8.7489,146.4741,25938.4976,8.2786,326.0515,408.6166,15.5969,74.1151,2.7353,0
7.2077,231.8235,37506.6719,8.8179,324.5341,203.3191,10.7888,79.2892,3.4206,1
8.185,216.9157,9782.6902,7.78,285.92,455.8608,11.9278,65.0408,4.9389,1
,168.7362,9469.4897,8.9875,280.8037,395.434,14.0806,59.8276,3.6996,0
,197.2171,20274.1839,8.599,,291.2959,10.7795,69.9882,4.9564,0
5.8795,183.6565,21717.6368,8.1828,324.8154,358.7618,16.651,80.9532,4.7484,0
7.7073,182.2976,29329.6197,7.956,359.4779,407.6489,10.1809,46.0457,4.1205,1
5.5635,253.7751,8556.8382,8.8517,269.6686,384.4533,15.6506,79.143,4.2087,0
,184.9065,26971.1061,6.3141,,405.2288,10.942,67.0378,3.7208,1
6.9132,276.1354,19897.3903,5.394,294.2072,430.0802,16.0353,89.6787,4.1935,1
7.3106,192.211,7836.9895,8.5091,322.6639,342.9979,11.3433,70.1261,5.2111,1
5.2522,173.0954,19865.6977,8.6321,339.6748,473.3274,15.2218,66.2588,4.5924,0
,200.878,25961.2064,9.7447,312.4797,393.8096,14.9603,65.2832,5.0525,0
7.9361,275.5614,36876.3585,7.0296,246.0473,306.0507,9.2274,49.496,3.4607,1
9.0542,191.5182,16666.3366,5.3488,294.7854,340.9634,15.2455,74.8548,3.5044,0
4.1997,213.3081,27820.2604,7.774,394.8549,354.208,14.9181,49.2731,4.9936,0
8.9966,122.352,10858.4362,9.4373,297.6507,492.0833,13.9797,75.0577,4.9102,0
8.3735,215.7641,30820.446,6.2309,,436.9676,12.6485,78.3461,3.57,1
5.4884,151.482,22707.3328,6.9376,308.1386,393.4057,17.2863,67.9775,3.5209,0
4.9238,192.6056,35078.7205,6.29,343.4256,427.994,13.4848,85.7672,4.3079,0
7.6921,241.0907,10706.0683,4.7705,362.4188,386.6066,15.4656,64.4767,3.7822,1
6.465,188.1764,12402.3458,9.059,,395.5344,13.4317,64.0511,4.1604,1
,219.941,7724.1696,6.4836,317.8345,470.9022,12.5183,40.5475,4.7063,1
,189.0347,36794.6282,9.6989,386.1873,441.4535,11.7023,60.1922,4.0681,0
,185.3895,18050.4087,6.5087,294.4988,423.7273,15.0145,69.6665,3.8294,1
7.3179,205.4977,6698.7831,4.4047,297.7473,418.2411,12.9944,100.3317,4.8864,0
7.7761,232.0269,15691.2405,5.6757,334.0637,394.6888,13.6134,42.2966,3.9608,1
,199.5936,28965.0794,5.617,350.1074,479.5025,14.325,77.5486,3.6986,0
9.6601,195.7465,27277.3758,6.0298,268.072,413.3211,16.1332,59.18,3.0552,0
9.5709,164.9325,25526.8061,6.7685,370.4673,468.7815,7.9452,74.4275,5.6903,0
7.4331,141.0173,10772.2684,6.5478,328.4146,286.9832,11.4796,98.8723,4.2085,1
6.7342,200.5621,20441.4818,9.7197,,529.9002,13.2351,56.7986,4.4669,1
10.5542,190.3658,5293.7691,3.5917,341.0769,391.8365,15.9553,90.0208,4.8569,0
,205.1604,9251.9658,5.5213,,337.9422,12.3871,41.0374,4.5386,1
7.7056,230.4063,26886.424,7.2912,372.7394,488.0244,11.004,59.1249,3.0096,1
5.4691,223.2033,29367.1509,8.2993,325.5027,529.9955,14.1195,71.5548,4.5197,0
8.2196,167.4723,19940.4365,7.2926,,515.8154,13.2702,47.5866,4.7025,1
5.9436,204.6772,6620.2853,7.0688,,480.1359,19.4038,53.5686,3.1486,1
6.4104,205.4403,13820.4522,7.9671,343.438,423.3157,14.2253,52.3208,3.7504,1
5.1272,188.1816,18660.3595,6.8177,336.9201,420.0433,19.5196,109.4212,4.985,0
6.3215,122.3356,35250.3912,6.6656,,542.7183,16.0711,72.6355,3.8078,1
7.1714,169.8703,16472.5742,7.7026,363.6607,399.8557,6.6714,68.3998,3.2656,1
4.886,193.0582,9580.782,4.8332,284.5119,479.2409,14.2077,75.3811,4.4795,0
5.7715,220.937,11911.0985,7.1375,357.1643,512.3748,15.6588,,4.314,0
,185.8401,14604.5874,5.8727,,498.0377,16.1708,73.563,4.5715,1
5.2333,150.272,17291.3611,7.5194,288.5583,267.8675,19.4257,67.5731,3.1533,0
5.249,240.7363,19704.8655,6.8003,332.9703,428.6944,12.548,69.3814,3.8556,0
5.8637,194.7558,38645.8627,9.0713,317.3271,244.233,13.7384,65.7946,3.5588,0
5.0221,180.9614,16917.1031,7.9714,,500.4736,12.0283,64.7981,2.7049,0
7.979,213.3872,3824.5299,7.5825,296.1404,482.4103,15.8463,65.234,4.9438,0
,218.6041,30459.0663,5.8674,374.0608,394.1009,11.2916,57.9162,3.0413,0
8.2059,193.2567,15287.1383,7.979,338.2955,321.1331,11.5091,61.7698,3.7867,1
8.4337,176.638,15374.1469,3.7412,374.7173,373.9202,11.2587,41.8732,4.0407,0
5.3275,177.1259,17018.4115,8.4955,308.678,343.2513,13.5707,60.8606,3.3165,0
,221.8931,24460.7614,8.4423,303.8429,459.5092,10.3101,49.2478,4.1141,1
6.3796,191.1996,22928.9046,7.4131,347.3316,421.8455,19.5537,58.7416,4.0596,0
5.4159,212.0504,25746.0374,8.165,275.7719,562.7627,11.9462,,4.6371,0
6.5903,132.9755,18949.6368,4.9169,306.3221,356.1223,10.3763,74.3529,3.6209,1
6.727,179.4442,22307.8652,6.3371,,311.7061,15.7353,75.6886,4.7424,1
8.121,183.0945,12643.8057,5.7101,307.8796,587.6432,18.1895,52.9618,3.8306,0
8.5818,180.1263,12801.5915,8.0269,,363.7058,9.0249,39.305,3.5307,1
5.4689,131.6544,16634.2103,8.023,274.4837,305.2876,14.2579,82.3964,3.9733,0
6.4855,180.8964,17958.1381,9.5823,371.6944,472.5416,13.2516,74.9635,3.6659,0
7.8571,247.1774,7320.2247,5.4835,283.9134,549.5946,8.8906,73.8535,2.7556,1
,205.5107,11525.3391,5.7239,282.8109,431.8901,9.4783,77.1664,4.0616,0
,178.202,32203.8208,7.7795,340.853,462.7517,16.9336,69.9941,3.5432,0
8.9538,171.8599,31611.0955,6.1473,289.3567,486.3871,12.7285,60.184,5.7837,0
6.834,150.9266,35489.0601,6.0712,,371.2803,13.6495,86.2582,4.5392,1
,202.9146,31497.579,8.0851,287.4937,432.5222,11.6218,41.4805,2.664,0
6.4589,169.6821,29286.9779,7.118,341.9597,495.3063,14.011,97.0721,3.6542,1
5.862,182.356,36394.4119,6.2184,,392.9139,11.3337,66.2191,4.0708,0
7.1459,224.6369,27243.8,8.83,349.8895,580.7659,17.7293,65.3517,5.3995,0
8.7949,226.3388,19028.4375,6.9372,361.6392,315.7101,15.284,,3.7754,0
7.125,215.6653,19345.9394,4.9105,353.7754,346.1214,16.4599,65.9002,4.869,1
3.6227,140.8411,24585.6676,6.783,,390.3868,14.6046,55.7162,3.163,0
8.0835,176.7247,25449.4966,7.1061,336.2631,367.1607,9.1039,67.0277,3.6651,1
4.7192,233.9932,20632.7128,6.026,384.2619,396.1752,22.3615,90.9106,3.0204,0
,156.3314,19009.1323,8.7165,,478.5928,11.31,85.6694,3.1538,0
,236.4713,21492.4288,7.5555,386.151,572.5376,13.878,65.3882,4.6321,0
,194.3401,15133.426,8.2079,368.4246,302.3901,10.5654,62.1503,4.9961,0
5.2419,226.3489,40884.4256,8.4991,375.1769,363.0964,13.7177,54.8003,3.4243,0
5.6308,181.5093,26286.3276,6.7206,,312.2816,11.0183,,3.217,0
6.1815,156.8274,5003.779,6.7926,,431.5706,15.4099,46.095,5.0898,0
7.0017,161.7879,29358.717,7.3057,358.967,375.1222,19.0612,64.8546,4.108,1
6.589,243.011,14971.5836,6.5674,372.0317,359.8062,12.0891,26.308,2.4668,1
4.9038,184.5002,20064.4384,9.4049,373.6925,388.8092,13.4645,,4.3338,0
6.8129,154.8596,22049.9008,5.8134,361.0422,451.8333,14.8972,73.2276,3.5126,1
8.5099,221.9326,29544.087,5.0919,,359.2257,13.3135,60.2189,3.5806,0
8.4739,144.3076,21668.7314,8.0423,332.9314,425.2187,16.3344,,4.4014,0
7.2779,189.726,24420.5026,6.8817,309.5964,322.0005,18.8385,65.2458,5.1938,1
7.9905,206.2111,20895.2497,4.9822,279.3251,558.2107,8.1279,90.6757,5.0275,0
8.3916,204.7028,41710.0115,8.3207,337.2765,421.3623,18.0799,45.0083,3.0168,0
9.0816,208.9488,21665.6884,8.389,307.5308,539.8685,11.9636,111.4501,4.7864,0
9.5738,192.0911,14481.1285,5.8744,,580.4073,13.2413,58.7646,3.8251,0
6.6092,114.1019,10965.5494,5.3686,,438.4941,10.3486,76.0047,2.1372,1
6.6807,203.0708,22144.7395,8.4604,378.5897,305.6425,19.2775,74.3412,2.3789,0
9.245,193.5398,18225.7562,8.3145,,461.4043,13.8077,102.5924,3.746,0
9.3748,188.4518,23560.9914,8.4335,283.9825,342.1716,15.9942,57.8396,4.0398,0
9.3448,211.0966,25757.9921,6.7306,331.7167,487.6672,14.3472,66.0773,6.74,0
3.635,220.2246,12218.1603,8.5607,,365.7248,15.0858,54.5897,3.6058,0
6.7571,201.99,22642.6571,9.8199,314.452,472.095,16.1446,77.5773,3.7378,0
2.2944,244.3113,15897.3459,8.3905,393.3533,456.6582,18.5989,76.4921,4.6931,0
8.153,267.1524,16105.0542,8.3077,374.0753,308.364,20.4205,41.4665,3.2181,0
7.1618,204.3797,13990.6862,9.0422,,546.3028,13.0439,29.3826,3.9378,1
7.1567,183.5061,19985.406,8.0342,350.4723,659.4288,10.7156,56.6763,4.7828,1
6.8776,152.3511,15984.4237,7.2963,,348.9994,17.7443,75.4773,3.8502,1
8.996,213.9329,16083.7982,7.8397,353.3463,422.7494,16.3538,49.0232,2.6277,0
6.6491,136.4745,19010.1987,8.7858,362.6553,349.9121,14.6856,40.5642,3.6626,1
8.5987,250.4061,11008.0483,7.7724,,432.0183,20.0058,60.5986,4.8615,0
7.8938,227.1209,33212.5564,8.3507,231.5418,431.3676,10.2241,54.1931,3.4869,1
7.6045,177.6461,27388.9344,6.678,397.8654,460.1059,7.537,78.7203,3.8856,1
,217.3517,18805.9077,7.1436,295.9426,494.9629,15.1651,67.2343,5.3884,1
7.2427,166.2794,24562.2785,4.9962,364.0604,478.0519,14.6982,63.5437,3.7585,1
5.4722,158.6642,14060.4818,8.6628,293.8498,352.4914,11.3093,53.0548,4.6135,0
8.1328,220.0607,22869.8134,7.8305,336.938,265.1518,9.8946,53.607,4.8198,0
8.1286,161.4497,9084.7879,5.6885,355.6697,416.9485,11.7298,,5.4407,1
6.8685,203.0154,21462.8014,7.9872,324.6149,417.0044,14.9376,76.871,3.5939,1
8.1541,190.6902,23002.2269,6.047,356.5148,485.7273,13.3826,83.3223,5.6061,0
8.4014,246.3592,18883.8304,8.0705,315.2357,550.3718,14.6828,71.824,3.2994,1
5.1962,205.2429,28194.2666,10.2578,305.8033,451.8205,13.2553,81.6538,4.0157,0
6.8711,246.893,15147.9083,7.4863,,392.2793,17.3193,35.7836,5.3787,0
6.4284,223.4068,23064.097,6.1425,,434.1962,13.3435,69.9042,3.7253,1
5.7494,169.6107,26699.3724,6.5587,333.4839,392.9867,12.9741,60.9853,2.2883,1
7.5538,156.4884,26442.6031,7.6423,,438.7172,9.8547,54.3228,3.542,1
5.8405,125.4221,21796.7093,6.5944,,376.7048,17.3548,91.7792,4.3935,0
,195.9635,36047.036,8.2622,313.9892,462.8818,10.6231,,6.3607,0
7.4407,103.3119,28681.8015,4.3197,383.4867,364.1796,8.8468,53.9469,3.3443,1
7.5943,167.7939,27514.7229,9.3835,,325.8878,17.2572,86.7366,2.911,1
,115.4572,15883.8793,7.001,352.6422,441.9964,11.5251,62.4975,3.794,1
10.3638,174.2956,22647.4715,7.1612,,461.2646,16.3425,50.0594,4.7838,0
6.3396,217.9849,17461.7059,9.2154,,464.0692,14.7175,74.3314,4.2731,0
7.4478,165.8717,39312.2648,8.7184,407.9415,330.6998,11.698,73.1916,5.8187,0
5.3074,176.5011,25181.1631,4.4418,352.2801,289.3257,16.6611,50.3517,4.11,0
7.7876,179.636,15581.7216,5.0541,402.4552,309.2719,12.6929,86.0422,5.2296,1
,203.5158,29272.3295,8.5589,320.213,528.4708,21.0581,94.8689,4.0417,0
8.8644,145.9353,31334.255,6.5745,312.9728,495.7586,9.9326,82.8925,5.1892,0
6.1454,198.1716,17155.4161,5.7734,,469.0111,12.4157,55.5362,5.5307,1
,191.1938,23478.0846,8.3972,346.4454,536.832,8.9855,88.5184,3.3911,1
8.9357,160.5451,43115.0808,6.9633,380.4466,511.0692,19.3584,87.0077,4.2771,0
6.9427,162.1978,22370.5086,7.7832,,529.9893,12.1459,69.085,3.9654,1
8.4893,234.3273,25011.8328,5.8753,321.5255,429.6161,14.4863,85.4867,4.7479,0
5.6505,218.3147,48459.9376,6.4421,345.6345,575.7233,16.4896,54.7291,3.6332,0
9.1136,208.5635,21951.1038,6.8543,333.5963,549.6361,6.9945,63.4109,3.2211,0
8.5901,166.9775,12004.3318,7.5669,371.9915,354.4743,13.7446,67.6279,4.6498,0
7.7621,183.0708,13998.6607,8.72,454.1986,494.11,15.4261,62.8041,4.3508,1
5.9062,151.5759,23186.7875,4.6422,327.5337,555.3467,15.3965,53.4815,4.0073,0
6.8452,136.3891,28592.1761,5.8835,,621.9844,12.6073,35.2701,4.1893,1
7.3024,178.8344,14598.0181,5.964,324.8891,393.9809,13.5789,83.4033,3.7418,1
7.4672,174.5765,4740.2167,7.2945,274.0235,461.5568,7.4268,,3.948,1
6.926,153.2151,26826.2047,5.9833,272.7819,461.281,10.9809,66.7191,4.2254,1
6.7589,154.0779,20191.7457,7.2208,294.844,358.6786,11.4983,83.5828,4.1813,1
7.3629,206.3218,17746.6891,8.8288,248.6438,416.773,15.2413,58.15,2.5295,0
9.1315,178.8996,14452.5141,7.3224,326.5551,441.4797,9.4854,80.065,5.5404,0
4.1284,142.198,31454.1984,9.0013,361.7821,319.3028,12.3675,100.9818,4.3077,0
5.0633,261.2889,20556.535,7.0803,,452.2545,8.2072,79.0654,3.4865,0
4.809,136.8783,10826.0778,4.3228,317.2459,384.1733,13.2899,87.4929,4.0461,0
6.0701,201.1046,13492.5934,7.0512,,359.3342,17.893,82.3317,4.0082,1
4.5218,161.0279,18116.3116,7.5677,,362.1006,14.9425,84.6105,5.8121,0
7.8931,216.3454,9586.2583,6.1067,386.9857,493.5662,14.8222,64.7374,4.1844,0
,196.4038,17542.7279,6.8839,,509.1397,9.1735,80.9969,4.1885,1
6.7069,227.4679,31683.2758,9.0788,336.6357,399.8877,10.1186,63.7637,5.1904,0
6.0781,191.7573,29160.4922,7.8311,315.8837,409.3421,15.8713,37.7041,3.5493,0
7.3106,169.1615,30439.5802,5.4343,,250.3411,14.5438,96.1181,5.4805,0
7.342,241.5258,30284.6202,5.1468,400.1241,424.0726,23.15,75.7,4.5233,0
7.5655,192.1448,23256.0673,8.1215,360.5469,560.1728,17.2691,71.3765,4.5942,0
,187.1359,25122.7175,8.0183,344.9213,467.924,16.1558,62.2654,4.6362,0
8.0345,189.013,7230.9519,5.2604,410.2716,515.952,15.7294,71.8018,4.4867,0
,170.0757,28368.2707,6.7967,,438.0688,16.2981,20.9101,3.743,0
,205.5811,27294.5416,7.227,347.8721,372.4528,15.1147,49.0825,2.847,0
2.5572,249.2068,23972.4364,8.6344,,425.1545,10.2794,79.1081,4.5847,0
6.2073,243.1809,23898.0054,8.3777,,526.6935,16.0765,55.0612,5.1621,0
5.3126,203.808,12809.7944,10.7492,,493.6523,16.3911,56.4998,3.7425,0
,215.2258,17950.8433,6.0638,316.7104,357.3754,11.4388,,3.8472,1
4.8968,218.6048,8600.8393,4.3456,369.7423,364.12,13.3564,44.9709,4.4788,0
9.7581,173.0772,17871.519,6.9649,275.6844,483.5089,12.5546,45.0671,4.6094,0
4.8095,243.0337,19787.6977,8.6887,278.3618,458.7841,13.5888,78.2107,4.9399,0
10.0618,202.2294,16478.275,5.3774,,559.902,15.1011,91.8724,1.8564,0
7.7386,134.2194,31808.9209,5.474,301.1519,356.6388,10.2629,69.083,3.2081,1
,214.2609,14877.8011,7.4799,309.8021,274.3561,13.7199,66.1857,4.172,1
7.7206,163.9186,24773.0967,7.1656,332.6135,430.3805,8.9216,56.1387,4.7014,1
10.3031,203.8548,23694.9928,9.1269,290.532,309.7305,17.7032,65.2192,4.5714,0
,216.1953,20467.5055,6.3751,325.9131,391.3275,14.7726,98.5952,3.8085,1
3.7969,183.7075,26706.6231,11.2035,,399.4089,15.2957,65.1896,3.7108,0
8.8355,202.99,25289.5976,8.5029,335.2373,433.4183,12.4614,79.3997,3.9797,0
7.4207,238.342,18753.6187,8.5219,317.7706,607.3609,15.158,56.1241,2.8169,1
4.703,148.562,33118.0242,5.09,339.9568,488.6892,7.3853,86.8398,5.9718,0
8.1979,131.8843,20784.4371,7.8665,301.5425,404.5358,13.3533,68.9876,6.2559,0
5.2997,189.8871,27259.233,9.9821,,371.7755,13.6137,71.4999,4.1724,0
7.3464,185.9375,13219.6658,6.7254,370.3286,529.6321,12.5592,67.3988,4.13,1
7.4229,262.1792,14237.9229,9.9237,308.8814,421.5958,10.466,50.8912,3.7489,0
6.1269,226.5502,23451.4604,8.3836,,329.9611,19.2835,47.8256,2.6449,0
8.0319,211.1297,41585.6828,9.0499,351.7732,462.2408,15.6459,77.7417,4.5957,0
5.5782,190.4628,11287.3107,7.8176,260.8637,349.4712,14.8279,79.6626,4.3075,0
7.361,130.1008,11908.9595,8.7471,386.8008,476.4739,12.7318,71.8956,4.684,0
6.2754,150.1395,15506.1719,4.3993,300.4834,573.7058,21.5721,52.6952,5.1986,0
6.8115,182.9231,18287.4414,6.9151,253.1783,344.968,14.8816,72.451,3.8237,1
9.9066,199.7101,22564.8605,6.4242,334.4233,454.741,10.4424,87.6756,4.6827,0
7.2447,179.5528,30824.9535,7.2763,286.4231,399.1218,17.9369,77.6181,3.9415,1
5.4816,197.1927,20594.7016,6.477,273.8466,403.1567,18.3542,45.0272,2.7869,0
6.9077,216.5303,27045.3383,5.1961,289.4039,517.7909,9.4529,66.0454,3.2157,1
5.9492,170.1173,22236.7723,7.7621,330.4271,257.4475,19.2204,63.9353,3.8973,0
,179.4699,17194.7732,7.6172,349.3039,369.6701,14.4757,74.4543,3.739,1
7.318,161.5576,17943.4298,7.099,253.6321,538.6037,18.8778,74.7694,4.3792,1
7.2049,233.1632,26207.3132,8.5896,329.1322,380.1107,11.9475,49.8941,3.7797,1
7.2032,126.8015,23605.0793,6.5483,290.9531,335.0902,18.3549,58.0263,3.6967,1
6.2796,213.0535,33314.9246,8.5797,319.0752,396.4513,10.1594,46.2087,4.428,1
7.7403,218.5804,23770.2406,8.3271,354.8165,444.0436,10.4834,54.8811,4.0903,1
8.6343,126.466,21093.3257,5.7385,342.6475,461.126,12.9478,75.9827,5.3614,0
6.1679,177.3533,12437.9014,8.4115,378.2738,498.6781,12.0062,57.0854,4.2823,1
6.9942,228.8052,15651.6147,6.6833,290.7825,544.5239,9.8653,65.3679,3.806,1
7.1692,163.458,25230.3623,7.6765,,492.0969,11.844,55.2831,3.4888,1
8.923,174.1312,24808.0087,6.4925,,472.4372,10.9508,64.0159,4.8557,0
,191.7037,36134.7352,9.1871,,477.2363,11.4282,41.6882,4.0488,0
6.0068,236.3592,16896.1873,7.8694,296.4418,346.0031,12.5334,73.2198,2.9304,0
7.1864,213.429,27653.9849,2.9882,267.4174,481.6398,12.4686,61.5531,4.4993,0
4.8838,170.5091,21558.0599,5.6311,,541.6712,17.735,75.3476,4.2175,0
5.6607,147.7305,4659.892,5.1384,407.3097,392.356,11.1414,67.0825,4.672,0
7.1021,143.3363,12418.6418,6.6812,,479.5053,16.6318,51.5949,4.5533,1
8.006,203.9287,24381.5802,8.1927,,504.851,16.6099,84.3765,3.1388,0
8.483,121.4959,19181.3,7.2294,338.1151,439.2892,17.1452,85.8958,4.7071,0
6.6231,173.7801,16581.1747,4.3936,314.0635,445.525,14.1786,72.5823,3.1469,1
5.0912,212.2983,31570.3376,3.7897,,349.6446,11.9614,71.7401,3.8623,0
7.6634,153.2134,20358.5162,7.1142,351.4705,381.0741,10.132,71.956,3.7085,1
6.8256,182.091,24667.9697,6.6609,,472.8243,17.6466,59.1644,3.7078,1
7.7032,189.0255,28701.3846,8.4023,381.7487,568.5729,14.4595,58.7246,3.3988,1
7.3154,217.4523,18372.8891,7.9904,337.9451,351.1517,12.5306,79.8846,3.3418,1
8.1321,148.2704,27724.1094,7.5042,314.4177,544.2201,9.3344,61.2319,5.0425,0
8.0423,194.9147,13816.4644,9.3054,321.1678,415.7706,16.1552,64.5885,1.733,0
8.3201,190.7809,11341.4763,7.6653,,360.6194,16.3531,49.3611,3.2365,0
6.405,196.0204,31639.4562,8.2386,397.4075,253.465,14.9289,107.8716,4.4547,1
8.5434,140.7791,33260.6942,6.3932,308.2701,405.3736,9.9125,79.297,2.6356,0
6.3405,209.2797,28410.7581,7.745,349.8305,466.3318,16.3738,59.763,3.3149,0
,164.8833,15839.6946,9.7895,307.7781,324.7429,16.4189,101.233,2.8895,1
9.8151,188.8529,19345.7971,5.3615,290.4587,422.0289,9.3393,57.3678,2.7184,0
7.6045,164.6985,14320.9863,5.1542,,433.9463,16.4709,78.0389,3.7427,1
,256.4392,14299.726,6.3831,349.429,473.3125,17.3264,41.545,4.4119,0
9.2709,194.508,23337.5046,8.8654,,456.8879,14.2307,72.8774,2.2475,0
8.5501,263.0645,18221.9329,7.2051,,435.1829,10.8816,86.1281,4.5112,1
8.7565,172.117,31976.9148,5.96,285.7084,498.1596,19.6152,38.2201,3.9204,0
7.3699,183.5731,8978.0627,8.0496,246.4111,468.1992,10.3432,62.8428,3.3543,1
,241.2341,17784.8126,7.0238,275.2568,412.6909,15.9052,33.3379,3.7068,1
6.7375,180.6631,11871.0162,7.1017,356.5839,402.3516,17.4283,64.3902,3.9635,1
6.0511,207.3132,11123.935,5.0336,353.6075,413.4189,15.7128,46.6448,3.6146,0
9.3291,230.729,37994.0339,4.1935,406.7409,249.66,5.7064,64.5363,3.6911,0
6.5385,180.6219,35444.7847,7.8133,370.6549,434.5644,12.443,59.2028,3.6838,1
6.3734,170.5999,25684.4977,6.2509,,361.732,13.2875,77.99,3.142,1
,184.6871,26597.1706,8.2274,359.0279,494.0572,11.685,39.5768,4.3605,1
9.8176,226.1718,27230.3562,10.2873,390.5666,438.1988,18.1902,75.8536,5.4375,0
8.3709,206.9712,22446.4778,8.4333,265.9408,459.2302,13.5784,53.3142,3.6432,0
6.5392,235.315,320.0,5.2287,251.5401,369.6545,19.2699,78.3446,4.2888,0
,184.2246,2955.1936,7.5407,345.9538,462.5031,15.2441,52.9198,5.6536,1
7.8304,177.2203,26889.2823,6.2004,353.2938,425.9528,5.186,83.9984,4.3571,1
8.3713,155.8099,320.0,7.6131,254.7347,291.3469,9.6411,80.2152,2.9687,0
4.7126,183.0781,33957.8709,8.5341,314.767,284.2363,19.331,86.6757,3.8717,0
,173.4853,28955.0481,6.6339,281.5641,291.9661,7.9519,57.6373,4.9169,0
6.7595,188.9772,24602.7677,8.0217,,449.6128,17.5403,80.8213,3.4714,1
6.0715,161.9801,25126.3719,7.3562,390.0989,457.6296,16.1785,42.521,3.7443,0
6.5062,169.4044,27918.2194,7.9048,369.577,430.2321,19.1869,69.3331,2.9108,1
8.2441,182.6832,16812.5368,8.4598,384.4888,490.8541,17.2278,77.4235,3.4818,0
9.6649,224.7078,37588.6167,7.0487,314.9578,489.6792,13.4612,72.5288,4.5343,0
7.2974,181.958,19709.3622,8.9134,304.4655,317.6748,15.845,84.3924,4.6344,1
7.8986,174.0802,14082.3474,9.1693,375.4359,360.0461,14.9505,,3.8601,0
5.8834,226.6583,37680.9406,5.764,307.4116,406.5984,16.1368,76.0877,4.0254,0
7.8023,237.1755,23105.2738,6.8932,337.0064,471.2164,10.05,58.4782,3.8384,1
8.2893,183.1335,24757.3951,7.091,358.7205,477.1426,15.4124,39.9611,4.654,1
4.8926,184.5,32140.6752,4.1031,,367.621,21.352,66.2627,5.4095,0
6.326,133.4021,40667.1544,5.7128,241.6113,543.584,14.6314,43.8503,4.0246,0
8.2425,141.7673,21622.274,9.1359,382.8586,465.061,14.0207,64.7775,2.9107,0
4.4944,191.3926,22830.8211,8.0619,327.3704,449.1631,15.8498,40.0252,4.6379,0
6.5304,238.5457,10030.5563,7.2503,,427.9277,18.2817,47.7985,3.9072,1
7.963,253.5661,22174.7375,7.4724,352.1359,457.8876,10.9818,68.2527,3.3434,1
4.5949,220.054,36226.8132,8.6517,265.2166,277.0368,10.5594,72.7326,3.9851,0
6.4969,177.0809,15367.1099,5.29,343.586,363.1015,16.5156,,3.9273,1
7.1606,209.8989,14147.1531,9.4765,,369.8623,14.7589,67.7706,3.618,1
8.3889,144.8106,7401.3815,6.2465,321.8894,476.212,14.2189,43.5591,3.8617,1
5.2003,190.3939,10935.2089,6.5421,309.5131,472.5233,14.3928,70.735,5.1511,0
8.711,154.2257,10617.2351,5.5073,,400.2626,8.8161,66.7706,3.4791,0
7.5293,193.2165,22028.1543,7.6264,346.0317,737.4214,11.9057,68.5957,4.6114,1
8.8394,240.2384,24359.7385,5.7895,299.552,208.0457,15.3233,,3.8079,0
8.7899,264.6412,4609.9387,6.9918,360.3788,364.3973,17.8613,72.1195,3.4949,0
7.581,200.1622,25581.2102,5.71,413.5004,583.0991,14.5997,64.851,5.0403,1
7.794,206.1333,33030.9131,8.9261,326.5084,490.776,16.5143,46.1406,3.2054,0
4.523,138.7008,29196.972,9.16,394.8755,293.0907,15.8161,64.8366,4.777,0
5.0953,171.6689,15437.3176,5.9202,327.7862,493.5265,11.9568,58.3981,3.661,0
5.6022,243.1052,28982.8028,4.9915,316.2883,464.2704,10.1551,82.1811,3.2569,0
6.5684,231.3387,17558.5054,5.0825,,529.47,17.3151,49.7635,5.1883,0
,220.5463,12354.1882,8.3276,,527.9385,11.5435,69.014,4.9135,0
4.4584,207.9109,9840.2693,5.0356,327.1957,427.5654,10.4886,79.7019,5.3283,0
6.6097,247.2672,9144.1348,5.7017,299.5624,376.7371,12.856,62.7173,4.3012,1
5.1378,184.7578,19033.1214,6.9571,376.8261,394.3035,7.5173,54.3872,3.1719,0
4.7902,186.9104,27062.2376,9.4101,,401.9546,10.7743,,4.6794,0
9.2511,285.5289,6464.5734,7.1816,344.6001,328.6029,10.3295,40.1558,2.9276,0
,164.9894,4615.6166,6.6581,259.5069,432.6185,18.1932,76.0743,4.4163,0
9.4837,207.9646,31957.9999,8.1605,298.8951,415.1591,13.255,101.824,5.3242,0
8.8207,180.8665,13732.0654,4.4358,318.4373,370.4304,14.9633,71.1633,4.7363,0
5.7255,242.4915,40993.8546,5.3863,,213.9535,16.0016,62.0289,4.0506,0
